id,name,okres,vojvodství
300301,m. Gniezno,gnieźnieński,wielkopolskie
300302,gm. Czerniejewo,gnieźnieński,wielkopolskie
300303,gm. Gniezno,gnieźnieński,wielkopolskie
300304,gm. Kiszkowo,gnieźnieński,wielkopolskie
300305,gm. Kłecko,gnieźnieński,wielkopolskie
300306,gm. Łubowo,gnieźnieński,wielkopolskie
300307,gm. Mieleszyn,gnieźnieński,wielkopolskie
300308,gm. Niechanowo,gnieźnieński,wielkopolskie
300309,gm. Trzemeszno,gnieźnieński,wielkopolskie
300310,gm. Witkowo,gnieźnieński,wielkopolskie
300401,gm. Borek Wielkopolski,gostyński,wielkopolskie
300402,gm. Gostyń,gostyński,wielkopolskie
300403,gm. Krobia,gostyński,wielkopolskie
300404,gm. Pępowo,gostyński,wielkopolskie
300405,gm. Piaski,gostyński,wielkopolskie
300406,gm. Pogorzela,gostyński,wielkopolskie
300407,gm. Poniec,gostyński,wielkopolskie
300501,gm. Granowo,grodziski,wielkopolskie
300502,gm. Grodzisk Wielkopolski,grodziski,wielkopolskie
300503,gm. Kamieniec,grodziski,wielkopolskie
300504,gm. Rakoniewice,grodziski,wielkopolskie
300505,gm. Wielichowo,grodziski,wielkopolskie
300601,gm. Jaraczewo,jarociński,wielkopolskie
300602,gm. Jarocin,jarociński,wielkopolskie
300603,gm. Kotlin,jarociński,wielkopolskie
300604,gm. Żerków,jarociński,wielkopolskie
300701,gm. Blizanów,kaliski,wielkopolskie
300702,gm. Brzeziny,kaliski,wielkopolskie
300703,gm. Ceków-Kolonia,kaliski,wielkopolskie
300704,gm. Godziesze Wielkie,kaliski,wielkopolskie
300705,gm. Koźminek,kaliski,wielkopolskie
300706,gm. Lisków,kaliski,wielkopolskie
300707,gm. Mycielin,kaliski,wielkopolskie
300708,gm. Opatówek,kaliski,wielkopolskie
300709,gm. Stawiszyn,kaliski,wielkopolskie
300710,gm. Szczytniki,kaliski,wielkopolskie
300711,gm. Żelazków,kaliski,wielkopolskie
300801,gm. Baranów,kępiński,wielkopolskie
300802,gm. Bralin,kępiński,wielkopolskie
300803,gm. Kępno,kępiński,wielkopolskie
300804,gm. Łęka Opatowska,kępiński,wielkopolskie
300805,gm. Perzów,kępiński,wielkopolskie
300806,gm. Rychtal,kępiński,wielkopolskie
300807,gm. Trzcinica,kępiński,wielkopolskie
300901,m. Koło,kolski,wielkopolskie
300902,gm. Babiak,kolski,wielkopolskie
300903,gm. Chodów,kolski,wielkopolskie
300904,gm. Dąbie,kolski,wielkopolskie
300905,gm. Grzegorzew,kolski,wielkopolskie
300906,gm. Kłodawa,kolski,wielkopolskie
300907,gm. Koło,kolski,wielkopolskie
300908,gm. Kościelec,kolski,wielkopolskie
300909,gm. Olszówka,kolski,wielkopolskie
300910,gm. Osiek Mały,kolski,wielkopolskie
300911,gm. Przedecz,kolski,wielkopolskie
301001,gm. Golina,koniński,wielkopolskie
301002,gm. Grodziec,koniński,wielkopolskie
301003,gm. Kazimierz Biskupi,koniński,wielkopolskie
301004,gm. Kleczew,koniński,wielkopolskie
301005,gm. Kramsk,koniński,wielkopolskie
301006,gm. Krzymów,koniński,wielkopolskie
301007,gm. Rychwał,koniński,wielkopolskie
301008,gm. Rzgów,koniński,wielkopolskie
301009,gm. Skulsk,koniński,wielkopolskie
301010,gm. Sompolno,koniński,wielkopolskie
301011,gm. Stare Miasto,koniński,wielkopolskie
301012,gm. Ślesin,koniński,wielkopolskie
301013,gm. Wierzbinek,koniński,wielkopolskie
301014,gm. Wilczyn,koniński,wielkopolskie
301101,m. Kościan,kościański,wielkopolskie
301102,gm. Czempiń,kościański,wielkopolskie
301103,gm. Kościan,kościański,wielkopolskie
301104,gm. Krzywiń,kościański,wielkopolskie
301105,gm. Śmigiel,kościański,wielkopolskie
301201,m. Sulmierzyce,krotoszyński,wielkopolskie
301202,gm. Kobylin,krotoszyński,wielkopolskie
301203,gm. Koźmin Wielkopolski,krotoszyński,wielkopolskie
301204,gm. Krotoszyn,krotoszyński,wielkopolskie
301205,gm. Rozdrażew,krotoszyński,wielkopolskie
301206,gm. Zduny,krotoszyński,wielkopolskie
301301,gm. Krzemieniewo,leszczyński,wielkopolskie
301302,gm. Lipno,leszczyński,wielkopolskie
301303,gm. Osieczna,leszczyński,wielkopolskie
301304,gm. Rydzyna,leszczyński,wielkopolskie
301305,gm. Święciechowa,leszczyński,wielkopolskie
301306,gm. Wijewo,leszczyński,wielkopolskie
301307,gm. Włoszakowice,leszczyński,wielkopolskie
301401,gm. Chrzypsko Wielkie,międzychodzki,wielkopolskie
301402,gm. Kwilcz,międzychodzki,wielkopolskie
301403,gm. Międzychód,międzychodzki,wielkopolskie
301404,gm. Sieraków,międzychodzki,wielkopolskie
301501,gm. Kuślin,nowotomyski,wielkopolskie
301502,gm. Lwówek,nowotomyski,wielkopolskie
301503,gm. Miedzichowo,nowotomyski,wielkopolskie
301504,gm. Nowy Tomyśl,nowotomyski,wielkopolskie
301505,gm. Opalenica,nowotomyski,wielkopolskie
301506,gm. Zbąszyń,nowotomyski,wielkopolskie
301601,gm. Oborniki,obornicki,wielkopolskie
301602,gm. Rogoźno,obornicki,wielkopolskie
301603,gm. Ryczywół,obornicki,wielkopolskie
301701,m. Ostrów Wielkopolski,ostrowski,wielkopolskie
301702,gm. Nowe Skalmierzyce,ostrowski,wielkopolskie
301703,gm. Odolanów,ostrowski,wielkopolskie
301704,gm. Ostrów Wielkopolski,ostrowski,wielkopolskie
301705,gm. Przygodzice,ostrowski,wielkopolskie
301706,gm. Raszków,ostrowski,wielkopolskie
301707,gm. Sieroszewice,ostrowski,wielkopolskie
301708,gm. Sośnie,ostrowski,wielkopolskie
301801,gm. Czajków,ostrzeszowski,wielkopolskie
301802,gm. Doruchów,ostrzeszowski,wielkopolskie
301803,gm. Grabów nad Prosną,ostrzeszowski,wielkopolskie
301804,gm. Kobyla Góra,ostrzeszowski,wielkopolskie
301805,gm. Kraszewice,ostrzeszowski,wielkopolskie
301806,gm. Mikstat,ostrzeszowski,wielkopolskie
301807,gm. Ostrzeszów,ostrzeszowski,wielkopolskie
301901,m. Piła,pilski,wielkopolskie
301902,gm. Białośliwie,pilski,wielkopolskie
301903,gm. Kaczory,pilski,wielkopolskie
301904,gm. Łobżenica,pilski,wielkopolskie
301905,gm. Miasteczko Krajeńskie,pilski,wielkopolskie
301906,gm. Szydłowo,pilski,wielkopolskie
301907,gm. Ujście,pilski,wielkopolskie
301908,gm. Wyrzysk,pilski,wielkopolskie
301909,gm. Wysoka,pilski,wielkopolskie
302001,gm. Chocz,pleszewski,wielkopolskie
302002,gm. Czermin,pleszewski,wielkopolskie
302003,gm. Dobrzyca,pleszewski,wielkopolskie
302004,gm. Gizałki,pleszewski,wielkopolskie
302005,gm. Gołuchów,pleszewski,wielkopolskie
302006,gm. Pleszew,pleszewski,wielkopolskie
302101,m. Luboń,poznański,wielkopolskie
302102,m. Puszczykowo,poznański,wielkopolskie
302103,gm. Buk,poznański,wielkopolskie
302104,gm. Czerwonak,poznański,wielkopolskie
302105,gm. Dopiewo,poznański,wielkopolskie
302106,gm. Kleszczewo,poznański,wielkopolskie
302107,gm. Komorniki,poznański,wielkopolskie
302108,gm. Kostrzyn,poznański,wielkopolskie
302109,gm. Kórnik,poznański,wielkopolskie
302110,gm. Mosina,poznański,wielkopolskie
302111,gm. Murowana Goślina,poznański,wielkopolskie
302112,gm. Pobiedziska,poznański,wielkopolskie
302113,gm. Rokietnica,poznański,wielkopolskie
302114,gm. Stęszew,poznański,wielkopolskie
302115,gm. Suchy Las,poznański,wielkopolskie
302116,gm. Swarzędz,poznański,wielkopolskie
302117,gm. Tarnowo Podgórne,poznański,wielkopolskie
302201,gm. Bojanowo,rawicki,wielkopolskie
302202,gm. Jutrosin,rawicki,wielkopolskie
302203,gm. Miejska Górka,rawicki,wielkopolskie
302204,gm. Pakosław,rawicki,wielkopolskie
302205,gm. Rawicz,rawicki,wielkopolskie
302301,m. Słupca,słupecki,wielkopolskie
302302,gm. Lądek,słupecki,wielkopolskie
302303,gm. Orchowo,słupecki,wielkopolskie
302304,gm. Ostrowite,słupecki,wielkopolskie
302305,gm. Powidz,słupecki,wielkopolskie
302306,gm. Słupca,słupecki,wielkopolskie
302307,gm. Strzałkowo,słupecki,wielkopolskie
302308,gm. Zagórów,słupecki,wielkopolskie
302401,m. Obrzycko,szamotulski,wielkopolskie
302402,gm. Duszniki,szamotulski,wielkopolskie
302403,gm. Kaźmierz,szamotulski,wielkopolskie
302404,gm. Obrzycko,szamotulski,wielkopolskie
302405,gm. Ostroróg,szamotulski,wielkopolskie
302406,gm. Pniewy,szamotulski,wielkopolskie
302407,gm. Szamotuły,szamotulski,wielkopolskie
302408,gm. Wronki,szamotulski,wielkopolskie
302501,gm. Dominowo,średzki,wielkopolskie
302502,gm. Krzykosy,średzki,wielkopolskie
302503,gm. Nowe Miasto nad Wartą,średzki,wielkopolskie
302504,gm. Środa Wielkopolska,średzki,wielkopolskie
302505,gm. Zaniemyśl,średzki,wielkopolskie
302601,gm. Brodnica,śremski,wielkopolskie
302602,gm. Dolsk,śremski,wielkopolskie
302603,gm. Książ Wielkopolski,śremski,wielkopolskie
302604,gm. Śrem,śremski,wielkopolskie
302701,m. Turek,turecki,wielkopolskie
302702,gm. Brudzew,turecki,wielkopolskie
302703,gm. Dobra,turecki,wielkopolskie
302704,gm. Kawęczyn,turecki,wielkopolskie
302705,gm. Malanów,turecki,wielkopolskie
302706,gm. Przykona,turecki,wielkopolskie
302707,gm. Tuliszków,turecki,wielkopolskie
302708,gm. Turek,turecki,wielkopolskie
302709,gm. Władysławów,turecki,wielkopolskie
302801,m. Wągrowiec,wągrowiecki,wielkopolskie
302802,gm. Damasławek,wągrowiecki,wielkopolskie
302803,gm. Gołańcz,wągrowiecki,wielkopolskie
302804,gm. Mieścisko,wągrowiecki,wielkopolskie
302805,gm. Skoki,wągrowiecki,wielkopolskie
302806,gm. Wapno,wągrowiecki,wielkopolskie
302807,gm. Wągrowiec,wągrowiecki,wielkopolskie
302901,gm. Przemęt,wolsztyński,wielkopolskie
302902,gm. Siedlec,wolsztyński,wielkopolskie
302903,gm. Wolsztyn,wolsztyński,wielkopolskie
303001,gm. Kołaczkowo,wrzesiński,wielkopolskie
303002,gm. Miłosław,wrzesiński,wielkopolskie
303003,gm. Nekla,wrzesiński,wielkopolskie
303004,gm. Pyzdry,wrzesiński,wielkopolskie
303005,gm. Września,wrzesiński,wielkopolskie
303101,m. Złotów,złotowski,wielkopolskie
303102,gm. Jastrowie,złotowski,wielkopolskie
303103,gm. Krajenka,złotowski,wielkopolskie
303104,gm. Lipka,złotowski,wielkopolskie
303105,gm. Okonek,złotowski,wielkopolskie
303106,gm. Tarnówka,złotowski,wielkopolskie
303107,gm. Zakrzewo,złotowski,wielkopolskie
303108,gm. Złotów,złotowski,wielkopolskie
306101,Kalisz,Kalisz,wielkopolskie
306201,Konin,Konin,wielkopolskie
306301,Leszno,Leszno,wielkopolskie
306401,Poznań,Poznań,wielkopolskie
320101,m. Białogard,białogardzki,zachodniopomorskie
320102,gm. Białogard,białogardzki,zachodniopomorskie
320103,gm. Karlino,białogardzki,zachodniopomorskie
320104,gm. Tychowo,białogardzki,zachodniopomorskie
320201,gm. Bierzwnik,choszczeński,zachodniopomorskie
320202,gm. Choszczno,choszczeński,zachodniopomorskie
320203,gm. Drawno,choszczeński,zachodniopomorskie
320204,gm. Krzęcin,choszczeński,zachodniopomorskie
320205,gm. Pełczyce,choszczeński,zachodniopomorskie
320206,gm. Recz,choszczeński,zachodniopomorskie
320301,gm. Czaplinek,drawski,zachodniopomorskie
320302,gm. Drawsko Pomorskie,drawski,zachodniopomorskie
320303,gm. Kalisz Pomorski,drawski,zachodniopomorskie
320305,gm. Wierzchowo,drawski,zachodniopomorskie
320306,gm. Złocieniec,drawski,zachodniopomorskie
320402,gm. Goleniów,goleniowski,zachodniopomorskie
320403,gm. Maszewo,goleniowski,zachodniopomorskie
320404,gm. Nowogard,goleniowski,zachodniopomorskie
320405,gm. Osina,goleniowski,zachodniopomorskie
320406,gm. Przybiernów,goleniowski,zachodniopomorskie
320407,gm. Stepnica,goleniowski,zachodniopomorskie
320501,gm. Brojce,gryficki,zachodniopomorskie
320502,gm. Gryfice,gryficki,zachodniopomorskie
320503,gm. Karnice,gryficki,zachodniopomorskie
320504,gm. Płoty,gryficki,zachodniopomorskie
320507,gm. Rewal,gryficki,zachodniopomorskie
320508,gm. Trzebiatów,gryficki,zachodniopomorskie
320601,gm. Banie,gryfiński,zachodniopomorskie
320602,gm. Cedynia,gryfiński,zachodniopomorskie
320603,gm. Chojna,gryfiński,zachodniopomorskie
320604,gm. Gryfino,gryfiński,zachodniopomorskie
320605,gm. Mieszkowice,gryfiński,zachodniopomorskie
320606,gm. Moryń,gryfiński,zachodniopomorskie
320607,gm. Stare Czarnowo,gryfiński,zachodniopomorskie
320608,gm. Trzcińsko-Zdrój,gryfiński,zachodniopomorskie
320609,gm. Widuchowa,gryfiński,zachodniopomorskie
320701,gm. Dziwnów,kamieński,zachodniopomorskie
320702,gm. Golczewo,kamieński,zachodniopomorskie
320703,gm. Kamień Pomorski,kamieński,zachodniopomorskie
320704,gm. Międzyzdroje,kamieński,zachodniopomorskie
320705,gm. Świerzno,kamieński,zachodniopomorskie
320706,gm. Wolin,kamieński,zachodniopomorskie
320801,m. Kołobrzeg,kołobrzeski,zachodniopomorskie
320802,gm. Dygowo,kołobrzeski,zachodniopomorskie
320803,gm. Gościno,kołobrzeski,zachodniopomorskie
320804,gm. Kołobrzeg,kołobrzeski,zachodniopomorskie
320805,gm. Rymań,kołobrzeski,zachodniopomorskie
320806,gm. Siemyśl,kołobrzeski,zachodniopomorskie
320807,gm. Ustronie Morskie,kołobrzeski,zachodniopomorskie
320901,gm. Będzino,koszaliński,zachodniopomorskie
320902,gm. Biesiekierz,koszaliński,zachodniopomorskie
320903,gm. Bobolice,koszaliński,zachodniopomorskie
320904,gm. Manowo,koszaliński,zachodniopomorskie
320905,gm. Mielno,koszaliński,zachodniopomorskie
320906,gm. Polanów,koszaliński,zachodniopomorskie
320907,gm. Sianów,koszaliński,zachodniopomorskie
320908,gm. Świeszyno,koszaliński,zachodniopomorskie
321001,gm. Barlinek,myśliborski,zachodniopomorskie
321002,gm. Boleszkowice,myśliborski,zachodniopomorskie
321003,gm. Dębno,myśliborski,zachodniopomorskie
321004,gm. Myślibórz,myśliborski,zachodniopomorskie
321005,gm. Nowogródek Pomorski,myśliborski,zachodniopomorskie
321101,gm. Dobra (Szczecińska),policki,zachodniopomorskie
321102,gm. Kołbaskowo,policki,zachodniopomorskie
321103,gm. Nowe Warpno,policki,zachodniopomorskie
321104,gm. Police,policki,zachodniopomorskie
321201,gm. Bielice,pyrzycki,zachodniopomorskie
321202,gm. Kozielice,pyrzycki,zachodniopomorskie
321203,gm. Lipiany,pyrzycki,zachodniopomorskie
321204,gm. Przelewice,pyrzycki,zachodniopomorskie
321205,gm. Pyrzyce,pyrzycki,zachodniopomorskie
321206,gm. Warnice,pyrzycki,zachodniopomorskie
321301,m. Darłowo,sławieński,zachodniopomorskie
321302,m. Sławno,sławieński,zachodniopomorskie
321303,gm. Darłowo,sławieński,zachodniopomorskie
321304,gm. Malechowo,sławieński,zachodniopomorskie
321305,gm. Postomino,sławieński,zachodniopomorskie
321306,gm. Sławno,sławieński,zachodniopomorskie
321401,m. Stargard,stargardzki,zachodniopomorskie
321402,gm. Chociwel,stargardzki,zachodniopomorskie
321403,gm. Dobrzany,stargardzki,zachodniopomorskie
321404,gm. Dolice,stargardzki,zachodniopomorskie
321405,gm. Ińsko,stargardzki,zachodniopomorskie
321406,gm. Kobylanka,stargardzki,zachodniopomorskie
321408,gm. Marianowo,stargardzki,zachodniopomorskie
321409,gm. Stara Dąbrowa,stargardzki,zachodniopomorskie
321410,gm. Stargard,stargardzki,zachodniopomorskie
321411,gm. Suchań,stargardzki,zachodniopomorskie
321501,m. Szczecinek,szczecinecki,zachodniopomorskie
321502,gm. Barwice,szczecinecki,zachodniopomorskie
321503,gm. Biały Bór,szczecinecki,zachodniopomorskie
321504,gm. Borne Sulinowo,szczecinecki,zachodniopomorskie
321505,gm. Grzmiąca,szczecinecki,zachodniopomorskie
321506,gm. Szczecinek,szczecinecki,zachodniopomorskie
321601,m. Świdwin,świdwiński,zachodniopomorskie
321602,gm. Brzeżno,świdwiński,zachodniopomorskie
321603,gm. Połczyn-Zdrój,świdwiński,zachodniopomorskie
321604,gm. Rąbino,świdwiński,zachodniopomorskie
321605,gm. Sławoborze,świdwiński,zachodniopomorskie
321606,gm. Świdwin,świdwiński,zachodniopomorskie
321701,m. Wałcz,wałecki,zachodniopomorskie
321702,gm. Człopa,wałecki,zachodniopomorskie
321703,gm. Mirosławiec,wałecki,zachodniopomorskie
321704,gm. Tuczno,wałecki,zachodniopomorskie
321705,gm. Wałcz,wałecki,zachodniopomorskie
321801,gm. Dobra,łobeski,zachodniopomorskie
321802,gm. Łobez,łobeski,zachodniopomorskie
321803,gm. Radowo Małe,łobeski,zachodniopomorskie
321804,gm. Resko,łobeski,zachodniopomorskie
321805,gm. Węgorzyno,łobeski,zachodniopomorskie
326101,Koszalin,Koszalin,zachodniopomorskie
326201,Szczecin,Szczecin,zachodniopomorskie
326301,Świnoujście,Świnoujście,zachodniopomorskie
146501,Warszawa,Warszawa,
