id,OKRSEK,KODZASTUP,NAZEVZAST,group,HLASY
554782-14031,14031,554782,Praha hl.m.,0,32485
554782-14032,14032,554782,Praha hl.m.,2,27846
554782-29001,29001,554782,Praha hl.m.,2,33490
554782-29002,29002,554782,Praha hl.m.,2,27551
554782-15001,15001,554782,Praha hl.m.,1,35602
554782-15002,15002,554782,Praha hl.m.,1,27252
554782-15003,15003,554782,Praha hl.m.,1,30095
554782-15004,15004,554782,Praha hl.m.,1,21734
554782-15005,15005,554782,Praha hl.m.,1,28638
554782-15006,15006,554782,Praha hl.m.,2,40540
554782-15007,15007,554782,Praha hl.m.,2,28101
554782-15008,15008,554782,Praha hl.m.,2,32434
554782-15009,15009,554782,Praha hl.m.,2,21844
554782-15010,15010,554782,Praha hl.m.,1,23171
554782-15011,15011,554782,Praha hl.m.,2,24339
554782-15012,15012,554782,Praha hl.m.,1,15842
554782-15013,15013,554782,Praha hl.m.,1,16154
554782-15014,15014,554782,Praha hl.m.,1,22999
554782-15015,15015,554782,Praha hl.m.,2,34987
554782-15016,15016,554782,Praha hl.m.,0,30756
554782-15017,15017,554782,Praha hl.m.,1,27702
554782-15018,15018,554782,Praha hl.m.,2,26776
554782-15019,15019,554782,Praha hl.m.,0,39389
554782-15020,15020,554782,Praha hl.m.,0,34263
554782-15021,15021,554782,Praha hl.m.,0,34192
554782-15022,15022,554782,Praha hl.m.,1,27040
554782-15023,15023,554782,Praha hl.m.,2,19272
554782-44001,44001,554782,Praha hl.m.,2,48143
554782-44002,44002,554782,Praha hl.m.,1,22553
554782-44003,44003,554782,Praha hl.m.,2,23282
554782-44004,44004,554782,Praha hl.m.,0,32189
554782-51001,51001,554782,Praha hl.m.,2,44019
554782-18001,18001,554782,Praha hl.m.,0,29581
554782-18002,18002,554782,Praha hl.m.,0,34303
554782-18003,18003,554782,Praha hl.m.,0,36268
554782-18004,18004,554782,Praha hl.m.,0,33036
554782-18005,18005,554782,Praha hl.m.,1,25358
554782-18006,18006,554782,Praha hl.m.,1,25756
554782-18007,18007,554782,Praha hl.m.,1,27255
554782-18008,18008,554782,Praha hl.m.,1,21795
554782-18009,18009,554782,Praha hl.m.,0,26513
554782-18010,18010,554782,Praha hl.m.,1,24085
554782-18011,18011,554782,Praha hl.m.,1,23089
554782-18012,18012,554782,Praha hl.m.,3,22703
